image_id,ar,num_input_candidates,num_valid_candidates,num_effective_candidates,num_cheap_kept,num_expensive_eval,selected_k,decision_type,delta_improve
sstk_image_741817666,16:9,119,119,119,30,30,5,minimal_crop,0.0
sstk_image_741817666,3:4,54,54,54,30,30,5,crop,0.3084210008965016
sstk_image_741817666,4:3,100,100,100,30,30,5,crop,0.18048296509646877
sstk_image_102003958,1:1,127,127,127,31,31,5,minimal_crop,0.013791781663894609
sstk_image_102003958,9:16,125,125,125,30,30,5,minimal_crop,0.013886150717735246
sstk_image_102003958,16:9,84,84,84,31,31,5,crop,6.035421179532024
sstk_image_102003958,3:4,143,143,143,31,31,5,minimal_crop,0.0
sstk_image_102003958,4:3,76,76,76,31,31,5,crop,2.8126833918022074
sstk_image_576437203,1:1,115,115,115,30,30,5,minimal_crop,0.005359857773924892
sstk_image_576437203,9:16,71,71,71,31,31,5,crop,7.671821351532879
sstk_image_576437203,16:9,146,146,146,31,31,5,crop,1.7452060314874411
sstk_image_576437203,3:4,73,73,73,31,31,5,crop,4.098920694399526
sstk_image_576437203,4:3,138,138,138,31,31,5,minimal_crop,0.0
sstk_image_1040321485,1:1,103,103,103,30,30,5,crop,1.2667401669259362
sstk_image_1040321485,9:16,121,121,121,30,30,5,crop,1.6928937084809434
sstk_image_1040321485,16:9,58,58,58,30,30,5,crop,8.907286918420777
sstk_image_1040321485,3:4,121,121,121,30,30,5,minimal_crop,0.0
sstk_image_1040321485,4:3,59,59,59,30,30,5,crop,4.57931063785629
sstk_image_1306483612,1:1,104,104,104,31,31,5,crop,4.738583957329564
sstk_image_1306483612,9:16,54,54,54,30,30,5,crop,13.573576963013535
sstk_image_1306483612,16:9,141,141,141,31,31,5,crop,1.7426961896010376
sstk_image_1306483612,3:4,54,54,54,30,30,5,crop,8.54272597350869
sstk_image_1306483612,4:3,122,122,122,31,31,5,crop,1.813242308508772
bigstock_image_6226249,1:1,122,122,122,30,30,5,minimal_crop,0.0
bigstock_image_6226249,9:16,54,54,54,30,30,5,minimal_crop,0.0
bigstock_image_6226249,16:9,122,122,122,30,30,5,minimal_crop,0.0
bigstock_image_6226249,3:4,96,96,96,30,30,5,minimal_crop,0.0
bigstock_image_6226249,4:3,150,150,150,30,30,5,crop,0.373854879285082
sstk_image_572160802,1:1,108,0,41,30,30,5,minimal_crop,0.0
sstk_image_572160802,9:16,133,4,4,4,4,4,minimal_crop,0.0
sstk_image_572160802,16:9,65,0,4,4,4,4,minimal_crop,0.0
sstk_image_572160802,3:4,147,3,3,3,3,3,minimal_crop,0.0
sstk_image_572160802,4:3,61,0,9,9,9,5,minimal_crop,0.0
sstk_image_1300854298,1:1,119,119,119,30,30,5,minimal_crop,0.0
sstk_image_1300854298,9:16,54,54,54,30,30,5,crop,0.17920909902074555
sstk_image_1300854298,16:9,144,144,144,30,30,5,crop,0.7534218577166202
sstk_image_1300854298,3:4,73,73,73,30,30,5,minimal_crop,0.0
sstk_image_1300854298,4:3,150,150,150,30,30,5,minimal_crop,0.0
sstk_image_83661244,1:1,102,102,102,30,30,5,crop,0.5192984228803228
sstk_image_83661244,9:16,52,52,52,30,30,5,crop,0.8801612939560464
sstk_image_83661244,16:9,133,133,133,30,30,5,crop,1.6480262867471445
sstk_image_83661244,3:4,55,55,55,30,30,5,crop,0.6869686312772805
sstk_image_83661244,4:3,121,121,121,30,30,5,crop,0.042273249646439415
bigstock_image_83375213,1:1,101,101,101,30,30,5,crop,2.7948457556564117
bigstock_image_83375213,9:16,55,55,55,30,30,5,crop,2.3099690437316895
bigstock_image_83375213,16:9,137,137,137,30,30,5,crop,1.2136295947979279
bigstock_image_83375213,3:4,68,68,68,30,30,5,crop,6.634593874760391
bigstock_image_83375213,4:3,139,139,139,30,30,5,minimal_crop,0.0012557864189145507
sstk_image_1687838533,1:1,114,114,114,31,31,5,crop,4.610866508712262
sstk_image_1687838533,9:16,54,54,54,30,30,5,crop,8.913233983315532
sstk_image_1687838533,16:9,138,138,138,30,30,5,crop,0.17922722132629132
sstk_image_1687838533,3:4,73,73,73,31,31,5,crop,6.815956155986674
sstk_image_1687838533,4:3,121,121,121,30,30,5,crop,1.764639119228673
pond5_image_61219144,1:1,135,11,11,11,11,5,crop,3.430877389279554
pond5_image_61219144,9:16,72,0,16,16,16,5,minimal_crop,0.0
pond5_image_61219144,16:9,125,0,15,15,15,5,minimal_crop,0.0
pond5_image_61219144,3:4,74,0,24,24,24,5,minimal_crop,0.0
pond5_image_61219144,4:3,169,16,16,16,16,5,crop,1.896560414189497
sstk_image_583973170,1:1,103,103,103,30,30,5,minimal_crop,0.0197333123089084
sstk_image_583973170,9:16,54,54,54,30,30,5,crop,3.292408091209231
sstk_image_583973170,16:9,121,121,121,30,30,5,crop,0.49686821454746
sstk_image_583973170,3:4,56,56,56,30,30,5,crop,0.1464676264409812
sstk_image_583973170,4:3,121,121,121,30,30,5,minimal_crop,0.026003381609916554
sstk_image_577240735,1:1,123,123,123,30,30,5,crop,0.7865453716039139
sstk_image_577240735,9:16,128,128,128,30,30,5,crop,0.3892189219043023
sstk_image_577240735,16:9,71,71,71,31,31,5,crop,7.793164962885319
sstk_image_577240735,3:4,152,152,152,30,30,5,minimal_crop,0.020363630808490796
sstk_image_577240735,4:3,68,68,68,30,30,5,crop,0.5098650928791706
sstk_image_1266736843,1:1,106,0,12,12,12,5,minimal_crop,0.0
sstk_image_1266736843,9:16,148,33,33,30,30,5,minimal_crop,0.007659118100398876
sstk_image_1266736843,16:9,60,0,4,4,4,4,minimal_crop,0.0
sstk_image_1266736843,3:4,131,10,10,10,10,5,crop,0.4533445361433316
sstk_image_1266736843,4:3,60,0,5,5,5,5,minimal_crop,0.0
sstk_image_1537422572,1:1,117,117,117,31,31,5,minimal_crop,0.0
sstk_image_1537422572,9:16,72,72,72,30,30,5,minimal_crop,0.008344189031397109
sstk_image_1537422572,16:9,143,143,143,31,31,5,minimal_crop,0.021949738264083862
sstk_image_1537422572,3:4,69,69,69,30,30,5,minimal_crop,0.02668093740940103
sstk_image_1537422572,4:3,139,139,139,31,31,5,minimal_crop,0.0
sstk_image_382335988,1:1,127,127,127,30,30,5,crop,3.245476808809224
sstk_image_382335988,9:16,54,54,54,30,30,5,crop,6.7589442079238715
sstk_image_382335988,16:9,115,115,115,30,30,5,crop,2.5982581227139256
sstk_image_382335988,3:4,94,94,94,30,30,5,crop,5.125686630981255
sstk_image_382335988,4:3,142,142,142,30,30,5,minimal_crop,0.0
pond5_image_171555175,1:1,102,102,102,30,30,5,crop,4.3420218277746985
pond5_image_171555175,9:16,54,54,54,30,30,5,crop,13.280112735140614
pond5_image_171555175,16:9,126,126,126,30,30,5,crop,1.6619736613148586
pond5_image_171555175,3:4,55,55,55,30,30,5,crop,8.55625498418378
pond5_image_171555175,4:3,121,121,121,30,30,5,crop,1.1063481616620066
sstk_image_2315697813,1:1,108,108,108,30,30,5,minimal_crop,0.0
sstk_image_2315697813,9:16,71,71,71,30,30,5,minimal_crop,0.0
sstk_image_2315697813,16:9,147,147,147,30,30,5,crop,0.7725549416263646
sstk_image_2315697813,3:4,66,66,66,30,30,5,minimal_crop,0.0
sstk_image_2315697813,4:3,142,142,142,30,30,5,crop,1.0622943096725215
sstk_image_60734743,1:1,91,91,91,30,30,5,crop,4.929872007781906
sstk_image_60734743,9:16,52,52,52,30,30,5,crop,11.859012376722223
sstk_image_60734743,16:9,137,137,137,30,30,5,crop,1.9944702268406664
sstk_image_60734743,3:4,54,54,54,30,30,5,crop,8.779215123453504
sstk_image_60734743,4:3,135,135,135,30,30,5,crop,1.9936261377368112
pond5_image_85944493,1:1,125,41,41,30,30,5,crop,0.42000077665842317
pond5_image_85944493,9:16,141,30,30,30,30,5,minimal_crop,0.011717349290847778
pond5_image_85944493,16:9,64,0,1,1,1,1,minimal_crop,0.0
pond5_image_85944493,3:4,164,72,72,31,31,5,crop,0.0473039448261261
pond5_image_85944493,4:3,65,2,2,2,2,2,minimal_crop,0.0
sstk_image_552143023,1:1,121,121,121,30,30,5,minimal_crop,0.0
sstk_image_552143023,9:16,53,53,53,30,30,5,crop,2.2614243710739226
sstk_image_552143023,16:9,90,90,90,31,31,5,crop,4.837150961468013
sstk_image_552143023,3:4,102,102,102,30,30,5,minimal_crop,0.019811400771141185
sstk_image_552143023,4:3,139,139,139,30,30,5,crop,1.4937330995039697
sstk_image_106475096,1:1,106,106,106,30,30,5,crop,1.9775409137290834
sstk_image_106475096,9:16,52,52,52,30,30,5,crop,3.5277482068661907
sstk_image_106475096,16:9,152,152,152,30,30,5,crop,0.7151194960915801
sstk_image_106475096,3:4,56,56,56,30,30,5,crop,2.6243488248960265
sstk_image_106475096,4:3,143,143,143,30,30,5,crop,1.000105143674626
pond5_image_164562718,1:1,102,102,102,31,31,5,crop,4.240465888461645
pond5_image_164562718,9:16,52,52,52,31,31,5,crop,2.364369145734583
pond5_image_164562718,16:9,127,127,127,30,30,5,minimal_crop,0.0
pond5_image_164562718,3:4,56,56,56,31,31,5,crop,2.3944940835237505
pond5_image_164562718,4:3,121,121,121,30,30,5,minimal_crop,0.005935516953468278
sstk_image_1873463932,1:1,121,1,1,1,1,1,minimal_crop,0.0
sstk_image_1873463932,9:16,70,0,70,30,30,5,minimal_crop,0.0
sstk_image_1873463932,16:9,136,5,5,5,5,5,crop,0.495961256129537
sstk_image_1873463932,3:4,73,0,73,30,30,5,minimal_crop,0.0
sstk_image_1873463932,4:3,157,1,1,1,1,1,minimal_crop,0.0
sstk_image_2008468241,1:1,103,103,103,30,30,5,crop,0.7221580649942467
sstk_image_2008468241,9:16,54,54,54,30,30,5,crop,1.2813231461470096
sstk_image_2008468241,16:9,159,159,159,30,30,5,crop,1.5999391653118846
sstk_image_2008468241,3:4,56,56,56,30,30,5,crop,0.9533414953987212
sstk_image_2008468241,4:3,130,130,130,30,30,5,crop,0.5507041802324348
sstk_image_1769928422,1:1,105,0,30,30,30,5,minimal_crop,0.0
sstk_image_1769928422,9:16,48,0,48,31,31,5,minimal_crop,0.0
sstk_image_1769928422,16:9,178,70,70,30,30,5,crop,0.8047697921556081
sstk_image_1769928422,3:4,72,0,1,1,1,1,minimal_crop,0.0
sstk_image_1769928422,4:3,126,34,34,30,30,5,crop,0.6713473568806512
sstk_image_1998155888,1:1,106,106,106,30,30,5,minimal_crop,0.0
sstk_image_1998155888,9:16,54,54,54,30,30,5,crop,2.1823985214884205
sstk_image_1998155888,16:9,139,139,139,30,30,5,minimal_crop,0.011836784386811239
sstk_image_1998155888,3:4,57,57,57,30,30,5,minimal_crop,0.0002667936703562024
sstk_image_1998155888,4:3,125,125,125,30,30,5,minimal_crop,0.0
sstk_image_1985221064,1:1,150,150,150,31,31,5,crop,2.4408346714478792
sstk_image_1985221064,9:16,101,101,101,30,30,5,minimal_crop,0.021476887997403993
sstk_image_1985221064,16:9,71,71,71,31,31,5,crop,9.772036403380941
sstk_image_1985221064,3:4,124,124,124,30,30,5,minimal_crop,0.0
sstk_image_1985221064,4:3,107,107,107,31,31,5,crop,5.651927354166865
sstk_image_51487381,1:1,102,102,102,30,30,5,crop,4.320233074334148
sstk_image_51487381,9:16,53,53,53,30,30,5,crop,11.410839358076878
sstk_image_51487381,16:9,121,121,121,30,30,5,crop,1.6981809635680443
sstk_image_51487381,3:4,55,55,55,30,30,5,crop,8.514561259434377
sstk_image_51487381,4:3,121,121,121,30,30,5,crop,1.093649490320295
pond5_image_244147404,1:1,87,87,87,31,31,5,crop,4.427942800866684
pond5_image_244147404,9:16,32,32,32,30,30,5,crop,12.966851024611106
pond5_image_244147404,16:9,131,131,131,30,30,5,minimal_crop,0.0043499060089080555
pond5_image_244147404,3:4,58,58,58,30,30,5,crop,8.0807567386479
pond5_image_244147404,4:3,101,101,101,31,31,5,crop,1.62145842150797
sstk_image_469883456,1:1,182,181,181,31,31,5,minimal_crop,0.0
sstk_image_469883456,9:16,97,97,97,30,30,5,minimal_crop,0.0033704608678819525
sstk_image_469883456,16:9,119,119,119,31,31,5,crop,3.5055376842817574
sstk_image_469883456,3:4,110,110,110,31,31,5,minimal_crop,0.008403915166854903
sstk_image_469883456,4:3,126,126,126,31,31,5,minimal_crop,0.0
sstk_image_1552737608,1:1,103,103,103,30,30,5,crop,4.2934045034299695
sstk_image_1552737608,9:16,54,54,54,30,30,5,crop,10.124378333224888
sstk_image_1552737608,16:9,145,145,145,31,31,5,crop,1.6942123193741057
sstk_image_1552737608,3:4,56,56,56,30,30,5,crop,7.691453713548547
sstk_image_1552737608,4:3,121,121,121,30,30,5,crop,1.0644872867101913
pond5_image_68213814,1:1,137,28,28,28,28,5,minimal_crop,0.0
pond5_image_68213814,9:16,89,0,89,31,31,5,minimal_crop,0.0
pond5_image_68213814,16:9,142,48,48,30,30,5,crop,2.1099573754372036
pond5_image_68213814,3:4,85,1,1,1,1,1,minimal_crop,0.0
pond5_image_68213814,4:3,162,62,62,30,30,5,minimal_crop,0.0236593646057226
sstk_image_1105352138,1:1,102,102,102,30,30,5,crop,4.3503066897923475
sstk_image_1105352138,9:16,59,59,59,30,30,5,crop,7.283856860603338
sstk_image_1105352138,16:9,122,122,122,30,30,5,minimal_crop,0.009179049272752815
sstk_image_1105352138,3:4,58,58,58,30,30,5,crop,8.623926662140525
sstk_image_1105352138,4:3,121,121,121,30,30,5,crop,1.1058158284457362
sstk_image_1315064423,1:1,121,121,121,30,30,5,crop,4.680245892840347
sstk_image_1315064423,9:16,53,53,53,30,30,5,crop,6.258611939013342
sstk_image_1315064423,16:9,125,125,125,30,30,5,minimal_crop,0.0
sstk_image_1315064423,3:4,58,58,58,30,30,5,crop,4.766717875776764
sstk_image_1315064423,4:3,138,138,138,30,30,5,crop,1.8296821560301448
sstk_image_1980240092,1:1,120,120,120,30,30,5,minimal_crop,0.0
sstk_image_1980240092,9:16,69,69,69,30,30,5,minimal_crop,0.0
sstk_image_1980240092,16:9,140,140,140,30,30,5,crop,1.6329332357938204
sstk_image_1980240092,3:4,72,72,72,30,30,5,minimal_crop,0.0
sstk_image_1980240092,4:3,146,146,146,30,30,5,minimal_crop,0.0
bigstock_image_1297487,1:1,101,101,101,30,30,5,crop,0.410245679666547
bigstock_image_1297487,9:16,55,55,55,30,30,5,crop,2.856983821411087
bigstock_image_1297487,16:9,114,114,114,30,30,5,crop,2.3408391501140846
bigstock_image_1297487,3:4,70,70,70,30,30,5,crop,2.1549658515605654
bigstock_image_1297487,4:3,139,139,139,30,30,5,minimal_crop,0.0
sstk_image_1697236114,1:1,114,114,114,31,31,5,crop,4.3093855940378365
sstk_image_1697236114,9:16,72,72,72,31,31,5,crop,12.002679001262933
sstk_image_1697236114,16:9,129,129,129,30,30,5,crop,1.6265422098184303
sstk_image_1697236114,3:4,67,67,67,31,31,5,crop,8.490498386193632
sstk_image_1697236114,4:3,136,136,136,30,30,5,crop,1.0766145195570398
bigstock_image_304124533,1:1,103,10,10,10,10,5,minimal_crop,0.0
bigstock_image_304124533,9:16,53,7,7,7,7,5,minimal_crop,0.0
bigstock_image_304124533,16:9,129,29,29,29,29,5,crop,2.012451793814642
bigstock_image_304124533,3:4,57,8,8,8,8,5,minimal_crop,0.0
bigstock_image_304124533,4:3,121,30,30,30,30,5,minimal_crop,0.0
sstk_image_1016513890,1:1,125,28,28,28,28,5,crop,2.589959442694538
sstk_image_1016513890,9:16,133,50,50,30,30,5,minimal_crop,0.0
sstk_image_1016513890,16:9,70,0,9,9,9,5,minimal_crop,0.0
sstk_image_1016513890,3:4,160,72,72,30,30,5,minimal_crop,0.02494206428527823
sstk_image_1016513890,4:3,76,0,11,11,11,5,minimal_crop,0.0
sstk_image_2216511909,1:1,136,136,136,30,30,5,crop,4.265119076582281
sstk_image_2216511909,9:16,120,120,120,30,30,5,minimal_crop,0.0
sstk_image_2216511909,16:9,82,82,82,30,30,5,crop,8.282488840240406
sstk_image_2216511909,3:4,153,153,153,30,30,5,crop,1.080913528616029
sstk_image_2216511909,4:3,76,76,76,30,30,5,crop,6.291171329655477
sstk_image_2183568101,1:1,114,23,23,23,23,5,minimal_crop,0.0
sstk_image_2183568101,9:16,128,33,33,30,30,5,minimal_crop,0.0
sstk_image_2183568101,16:9,70,0,6,6,6,5,minimal_crop,0.0
sstk_image_2183568101,3:4,134,42,42,30,30,5,minimal_crop,0.010233885049819813
sstk_image_2183568101,4:3,68,0,8,8,8,5,minimal_crop,0.0
pond5_image_66772683,1:1,98,98,98,30,30,5,minimal_crop,0.0
pond5_image_66772683,9:16,55,55,55,30,30,5,crop,2.241463646191554
pond5_image_66772683,16:9,108,108,108,30,30,5,crop,2.9052412306091844
pond5_image_66772683,3:4,84,84,84,30,30,5,crop,1.7296630409189122
pond5_image_66772683,4:3,133,133,133,30,30,5,minimal_crop,0.017817183169101303
sstk_image_2153466737,1:1,124,45,45,30,30,5,minimal_crop,0.0069921819466485235
sstk_image_2153466737,9:16,70,15,15,15,15,5,crop,0.3475512765746668
sstk_image_2153466737,16:9,133,1,1,1,1,1,minimal_crop,0.0
sstk_image_2153466737,3:4,75,31,31,30,30,5,minimal_crop,0.004427224397659302
sstk_image_2153466737,4:3,159,43,43,30,30,5,minimal_crop,0.0032177408183204914
pond5_image_82816572,1:1,121,121,121,30,30,5,minimal_crop,0.017195582389831543
pond5_image_82816572,9:16,70,70,70,30,30,5,minimal_crop,0.0
pond5_image_82816572,16:9,137,137,137,30,30,5,crop,2.414457896155682
pond5_image_82816572,3:4,73,73,73,30,30,5,minimal_crop,0.019775941967964172
pond5_image_82816572,4:3,173,173,173,30,30,5,minimal_crop,0.0029051632206325007
sstk_image_1952672806,1:1,102,102,102,30,30,5,crop,1.9923148109147997
sstk_image_1952672806,9:16,52,52,52,30,30,5,crop,3.5610930144463406
sstk_image_1952672806,16:9,148,148,148,30,30,5,minimal_crop,0.0
sstk_image_1952672806,3:4,56,56,56,30,30,5,crop,2.6495284883353536
sstk_image_1952672806,4:3,130,130,130,30,30,5,crop,1.0522979223335125
pond5_image_201191920,1:1,86,86,86,30,30,5,minimal_crop,0.0
pond5_image_201191920,9:16,47,47,47,30,30,5,minimal_crop,0.0
pond5_image_201191920,16:9,147,147,147,30,30,5,minimal_crop,0.0
pond5_image_201191920,3:4,71,71,71,30,30,5,minimal_crop,0.029885802216363166
pond5_image_201191920,4:3,116,116,116,30,30,5,minimal_crop,0.0009082056842792952
sstk_image_603893471,1:1,116,116,116,30,30,5,minimal_crop,0.0
sstk_image_603893471,9:16,69,69,69,30,30,5,minimal_crop,0.0
sstk_image_603893471,16:9,183,183,183,30,30,5,crop,1.5954692347919406
sstk_image_603893471,3:4,71,71,71,30,30,5,minimal_crop,0.0
sstk_image_603893471,4:3,150,150,150,30,30,5,minimal_crop,0.0
sstk_image_1906520176,1:1,103,103,103,30,30,5,minimal_crop,0.004074740409851119
sstk_image_1906520176,9:16,52,52,52,30,30,5,crop,4.089749864539246
sstk_image_1906520176,16:9,142,142,142,31,31,5,minimal_crop,0.0037006549475799844
sstk_image_1906520176,3:4,57,57,57,30,30,5,crop,1.4141366212180366
sstk_image_1906520176,4:3,122,122,122,30,30,5,minimal_crop,0.011299311694691117
bigstock_image_86041079,1:1,113,113,113,30,30,5,crop,1.4965782617337928
bigstock_image_86041079,9:16,56,56,56,30,30,5,crop,2.1672684129305146
bigstock_image_86041079,16:9,143,143,143,30,30,5,minimal_crop,0.007568405460735894
bigstock_image_86041079,3:4,59,59,59,30,30,5,crop,1.6541011647927095
bigstock_image_86041079,4:3,131,131,131,30,30,5,minimal_crop,0.0028573557001763117
sstk_image_568724680,1:1,125,125,125,30,30,5,crop,0.30590495121436234
sstk_image_568724680,9:16,143,143,143,30,30,5,minimal_crop,0.0
sstk_image_568724680,16:9,67,67,67,30,30,5,crop,0.5322767512773616
sstk_image_568724680,3:4,158,158,158,30,30,5,crop,0.23074175977674916
sstk_image_568724680,4:3,70,70,70,30,30,5,crop,0.41277760402304686
sstk_image_215995129,1:1,119,119,119,30,30,5,crop,3.990486024049817
sstk_image_215995129,9:16,52,52,52,30,30,5,crop,6.922242908244703
sstk_image_215995129,16:9,138,138,138,30,30,5,minimal_crop,0.0
sstk_image_215995129,3:4,58,58,58,30,30,5,crop,5.213731571241328
sstk_image_215995129,4:3,133,133,133,30,30,5,crop,1.0679930358717704
sstk_image_2101738150,1:1,98,98,98,30,30,5,crop,2.8712179776493163
sstk_image_2101738150,9:16,55,55,55,30,30,5,crop,7.626138927359819
sstk_image_2101738150,16:9,116,116,116,30,30,5,crop,2.91430695061899
sstk_image_2101738150,3:4,85,85,85,30,30,5,crop,4.95214356219308
sstk_image_2101738150,4:3,141,141,141,30,30,5,crop,0.4710388263926907
sstk_image_788465026,1:1,106,106,106,30,30,5,minimal_crop,0.0
sstk_image_788465026,9:16,47,47,47,30,30,5,minimal_crop,0.0
sstk_image_788465026,16:9,150,150,150,30,30,5,minimal_crop,0.0
sstk_image_788465026,3:4,72,72,72,30,30,5,minimal_crop,0.0
sstk_image_788465026,4:3,141,141,141,30,30,5,minimal_crop,0.0
sstk_image_86322298,1:1,138,78,78,30,30,5,minimal_crop,0.021447331293914518
sstk_image_86322298,9:16,88,62,62,30,30,5,minimal_crop,0.026662702067171473
sstk_image_86322298,16:9,153,46,46,31,31,5,crop,2.4739191702770196
sstk_image_86322298,3:4,90,66,66,30,30,5,minimal_crop,0.009645246636645233
sstk_image_86322298,4:3,184,105,105,31,31,5,minimal_crop,0.00736146827954709
pond5_image_62643548,1:1,110,63,63,30,30,5,minimal_crop,0.0
pond5_image_62643548,9:16,56,15,15,15,15,5,crop,2.5905936938718277
pond5_image_62643548,16:9,138,51,51,30,30,5,crop,2.621535380522733
pond5_image_62643548,3:4,72,43,43,30,30,5,minimal_crop,0.005060836672782898
pond5_image_62643548,4:3,131,62,62,30,30,5,minimal_crop,0.0
sstk_image_228049021,1:1,102,102,102,30,30,5,minimal_crop,0.0
sstk_image_228049021,9:16,51,51,51,30,30,5,minimal_crop,0.0
sstk_image_228049021,16:9,139,139,139,30,30,5,crop,1.5760042299036554
sstk_image_228049021,3:4,54,54,54,30,30,5,minimal_crop,0.0
sstk_image_228049021,4:3,120,120,120,30,30,5,minimal_crop,0.0
sstk_image_1694447458,1:1,142,142,142,31,31,5,minimal_crop,0.0
sstk_image_1694447458,9:16,132,132,132,31,31,5,minimal_crop,0.005827899500125744
sstk_image_1694447458,16:9,86,86,86,30,30,5,crop,1.4132644809062447
sstk_image_1694447458,3:4,173,173,173,31,31,5,minimal_crop,0.0
sstk_image_1694447458,4:3,90,90,90,30,30,5,minimal_crop,0.0
sstk_image_1488273191,1:1,116,116,116,30,30,5,minimal_crop,0.00473275333642964
sstk_image_1488273191,9:16,71,71,71,30,30,5,minimal_crop,0.0014687737033823867
sstk_image_1488273191,16:9,148,148,148,31,31,5,crop,1.6347590744126679
sstk_image_1488273191,3:4,73,73,73,30,30,5,minimal_crop,0.008960504829883642
sstk_image_1488273191,4:3,141,141,141,30,30,5,minimal_crop,0.001406568288803145
sstk_image_2069839373,1:1,153,153,153,30,30,5,minimal_crop,0.0
sstk_image_2069839373,9:16,86,86,86,30,30,5,minimal_crop,0.0
sstk_image_2069839373,16:9,150,150,150,30,30,5,crop,0.5425118241359794
sstk_image_2069839373,3:4,92,92,92,30,30,5,minimal_crop,0.0
sstk_image_2069839373,4:3,195,195,195,30,30,5,minimal_crop,0.0
sstk_image_1009275847,1:1,106,106,106,30,30,5,crop,3.12427326443807
sstk_image_1009275847,9:16,55,55,55,30,30,5,crop,9.037703626897803
sstk_image_1009275847,16:9,153,153,153,30,30,5,minimal_crop,0.0
sstk_image_1009275847,3:4,58,58,58,30,30,5,crop,6.388368083950577
sstk_image_1009275847,4:3,125,125,125,30,30,5,minimal_crop,0.00891692042350778
sstk_image_1806735772,1:1,102,102,102,30,30,5,minimal_crop,0.0
sstk_image_1806735772,9:16,51,51,51,30,30,5,minimal_crop,0.0
sstk_image_1806735772,16:9,147,147,147,30,30,5,crop,0.6847243094445754
sstk_image_1806735772,3:4,55,55,55,30,30,5,minimal_crop,0.0
sstk_image_1806735772,4:3,120,120,120,30,30,5,minimal_crop,0.0
sstk_image_1542666098,1:1,128,128,128,30,30,5,crop,0.5610361617389392
sstk_image_1542666098,9:16,71,71,71,30,30,5,crop,0.9827804769116888
sstk_image_1542666098,16:9,153,153,153,30,30,5,minimal_crop,0.0
sstk_image_1542666098,3:4,73,73,73,30,30,5,crop,0.7333678390030158
sstk_image_1542666098,4:3,166,166,166,30,30,5,crop,0.4203558339230642
pond5_image_233679234,1:1,90,90,90,30,30,5,minimal_crop,0.0
pond5_image_233679234,9:16,33,33,33,30,30,5,minimal_crop,0.0
pond5_image_233679234,16:9,126,126,126,30,30,5,crop,0.97118535927411
pond5_image_233679234,3:4,54,54,54,30,30,5,minimal_crop,0.0
pond5_image_233679234,4:3,120,120,120,30,30,5,minimal_crop,0.0
sstk_image_1814315765,1:1,120,120,120,30,30,5,minimal_crop,0.0
sstk_image_1814315765,9:16,120,120,120,30,30,5,minimal_crop,0.0
sstk_image_1814315765,16:9,70,70,70,30,30,5,crop,13.58045045594881
sstk_image_1814315765,3:4,135,135,135,30,30,5,crop,1.1104543476817499
sstk_image_1814315765,4:3,73,73,73,30,30,5,crop,0.5260844310249748
sstk_image_2163345017,1:1,113,113,113,30,30,5,crop,1.2474382012248348
sstk_image_2163345017,9:16,97,97,97,30,30,5,minimal_crop,0.0
sstk_image_2163345017,16:9,72,72,72,30,30,5,crop,11.042005492386558
sstk_image_2163345017,3:4,135,135,135,30,30,5,minimal_crop,0.0
sstk_image_2163345017,4:3,93,93,93,30,30,5,crop,0.9725830561734998
sstk_image_1128380387,1:1,106,106,106,30,30,5,minimal_crop,0.01115910410881038
sstk_image_1128380387,9:16,54,54,54,30,30,5,crop,5.104390538762635
sstk_image_1128380387,16:9,126,126,126,30,30,5,minimal_crop,0.005244267850391893
sstk_image_1128380387,3:4,57,57,57,30,30,5,crop,2.1366043167959594
sstk_image_1128380387,4:3,126,126,126,30,30,5,minimal_crop,0.014278832077980086
sstk_image_1676689414,1:1,102,102,102,30,30,5,minimal_crop,0.0
sstk_image_1676689414,9:16,51,51,51,30,30,5,minimal_crop,0.0
sstk_image_1676689414,16:9,160,160,160,30,30,5,minimal_crop,0.0
sstk_image_1676689414,3:4,55,55,55,30,30,5,minimal_crop,0.0
sstk_image_1676689414,4:3,123,123,123,30,30,5,minimal_crop,0.0
sstk_image_2314664259,1:1,120,120,120,30,30,5,crop,0.5832378705900494
sstk_image_2314664259,9:16,129,129,129,30,30,5,minimal_crop,0.0
sstk_image_2314664259,16:9,72,72,72,30,30,5,crop,13.728196319217012
sstk_image_2314664259,3:4,142,142,142,30,30,5,crop,0.4616941745477916
sstk_image_2314664259,4:3,73,73,73,30,30,5,crop,2.32936711383575
sstk_image_1718406868,1:1,111,111,111,30,30,5,minimal_crop,0.030615043625976224
sstk_image_1718406868,9:16,55,55,55,30,30,5,crop,5.751535671725429
sstk_image_1718406868,16:9,130,130,130,30,30,5,minimal_crop,0.012382665379653046
sstk_image_1718406868,3:4,59,59,59,30,30,5,crop,2.660975419808205
sstk_image_1718406868,4:3,133,133,133,30,30,5,minimal_crop,0.000668713450431957
sstk_image_1135064222,1:1,73,73,73,30,30,5,minimal_crop,0.0
sstk_image_1135064222,9:16,29,29,29,29,29,5,minimal_crop,0.0
sstk_image_1135064222,16:9,137,136,136,30,30,5,crop,0.40293053650827737
sstk_image_1135064222,3:4,54,54,54,30,30,5,minimal_crop,0.0
sstk_image_1135064222,4:3,97,97,97,30,30,5,minimal_crop,0.0
sstk_image_2176441475,1:1,109,1,1,1,1,1,minimal_crop,0.0
sstk_image_2176441475,9:16,35,0,35,31,31,5,minimal_crop,0.0
